otu	sim	del	ins	mis	len	score	hit
19879	denovo276873	99.65	0	0	1	283	1406	C46_EU449108
19880	denovo276973	99.65	0	0	1	283	1406	C3_AB778606
19881	denovo277035	99.65	0	0	1	283	1406	C45a_AY765404
19882	denovo277114	99.65	0	0	1	283	1406	C1c/C45_AY239364
19883	denovo277142	99.65	0	0	1	283	1406	C3_AB778606
19884	denovo277157	99.65	0	0	1	283	1406	C3_AB778606
19885	denovo277165	99.65	0	0	1	283	1406	C3_AB778606
19886	denovo277240	99.65	0	0	1	283	1406	C45a_AY765404
19887	denovo27732	99.65	0	0	1	283	1406	C3_AB778606
19888	denovo277384	99.65	0	0	1	283	1406	C3_AB778606
19889	denovo277398	99.65	0	0	1	283	1406	C44_AY589750
19890	denovo277412	99.65	0	0	1	283	1406	C46_EU449108
19891	denovo277413	99.65	0	0	1	283	1406	C46_EU449108
19892	denovo277427	99.65	0	0	1	283	1406	C46_EU449108
19893	denovo27745	99.65	0	0	1	283	1406	C3_AB778606
19894	denovo277498	99.65	0	0	1	283	1406	C1_JN558041
19895	denovo2775	99.65	0	0	1	283	1406	C46_EU449108
19896	denovo277530	99.65	0	0	1	283	1406	C1c/C45_AY239364
19897	denovo277565	99.65	0	0	1	283	1406	C45a_AY765404
19898	denovo277576	99.65	0	0	1	283	1406	C3_AB778606
19899	denovo277609	99.65	0	0	1	283	1406	C3_AB778606
19900	denovo277613	99.65	0	0	1	283	1406	C3_AB778606
19901	denovo277628	99.65	0	0	1	283	1406	C46_EU449108
19902	denovo277684	99.65	0	0	1	283	1406	C46_EU449108
19903	denovo277864	99.65	0	0	1	283	1406	C3_AB778606
19904	denovo27788	99.65	0	0	1	283	1406	C44_AY589750
19905	denovo278062	99.65	0	0	1	283	1406	C3_AB778606
19906	denovo278079	99.65	0	0	1	283	1406	C46_EU449108
19907	denovo278131	99.65	0	0	1	283	1406	C45a_AY765404
19908	denovo278348	99.65	0	0	1	283	1406	C3_AB778606
19909	denovo278375	99.65	0	0	1	283	1406	C46_EU449108
19910	denovo278429	99.65	0	0	1	283	1406	C46_EU449108
19911	denovo278436	99.65	0	0	1	283	1406	C46_EU449108
19912	denovo278445	99.65	0	0	1	283	1406	C3_AB778606;C1085_AY624605
19913	denovo278446	99.65	0	0	1	283	1406	C3_AB778606
19914	denovo278448	99.65	0	0	1	283	1406	C3_AB778606
19915	denovo278489	99.65	0	0	1	283	1406	C3_AB778606
19916	denovo278615	99.65	0	0	1	283	1406	C3_AB778606
19917	denovo278630	99.65	0	0	1	283	1406	C3_AB778606
19918	denovo278631	99.65	0	0	1	283	1406	C91_AJ621543;C3_AB778606;C1a_AF499788
19919	denovo278709	99.65	0	0	1	283	1406	C46_EU449108
19920	denovo278759	99.65	0	0	1	283	1406	C46_EU449108
19921	denovo278775	99.65	0	0	1	283	1406	C3_AB778606;C3t_EF541149
19922	denovo278779	99.65	0	0	1	283	1406	C3_AB778606
19923	denovo27879	99.65	0	0	1	283	1406	C46_EU449108
19924	denovo278812	99.65	0	0	1	283	1406	C45a_AY765404
19925	denovo278832	99.65	0	0	1	283	1406	C1c/C45_AY239364
19926	denovo278849	99.65	0	0	1	283	1406	C46_EU449108
19927	denovo278897	99.65	0	0	1	283	1406	B19_DQ865212
19928	denovo278931	99.65	0	0	1	283	1406	C3_AB778606
19929	denovo279112	99.65	0	0	1	283	1406	C1060_DQ480600;C1148_EU040178
19930	denovo279141	99.65	0	0	1	283	1406	C45a_AY765404
19931	denovo279150	99.65	0	0	1	283	1406	C45a_AY765404
19932	denovo27922	99.65	0	0	1	283	1406	C3_AB778606;C1.5_EF634157
19933	denovo27925	99.65	0	0	1	283	1406	C3_AB778606
19934	denovo279270	99.65	0	0	1	283	1406	C7_AF499797
19935	denovo27930	99.65	0	0	1	283	1406	C1c/C45_AY239364
19936	denovo279356	99.65	0	0	1	283	1406	C46_EU449108
19937	denovo279371	99.65	0	0	1	283	1406	C45a_AY765404
19938	denovo279375	99.65	0	0	1	283	1406	C46_EU449108
19939	denovo27943	99.65	0	0	1	283	1406	C3_AB778606
19940	denovo279438	99.65	0	0	1	283	1406	C3_AB778606
19941	denovo279439	99.65	0	0	1	283	1406	C3_AB778606
19942	denovo279440	99.65	0	0	1	283	1406	C3_AB778606
19943	denovo279456	99.65	0	0	1	283	1406	C46_EU449108
19944	denovo279481	99.65	0	0	1	283	1406	C1p_GU907652
19945	denovo279550	99.65	0	0	1	283	1406	C45a_AY765404
19946	denovo279564	99.65	0	0	1	283	1406	C3_AB778606
19947	denovo279576	99.65	0	0	1	283	1406	C45a_AY765404
19948	denovo27963	99.65	0	0	1	283	1406	C46_EU449108
19949	denovo279718	99.65	0	0	1	283	1406	C3_AB778606
19950	denovo279754	99.65	0	0	1	283	1406	C1c/C45_AY239364
19951	denovo279835	99.65	0	0	1	283	1406	C46_EU449108
19952	denovo279843	99.65	0	0	1	283	1406	C3_AB778606
19953	denovo279850	99.65	0	0	1	283	1406	C1_JN558041
19954	denovo279895	99.65	0	0	1	283	1406	C46_EU449108
19955	denovo279915	99.65	0	0	1	283	1406	C1060_DQ480600
19956	denovo279933	99.65	0	0	1	283	1406	C45a_AY765404
19957	denovo279995	99.65	0	0	1	283	1406	C46_EU449108
19958	denovo280042	99.65	0	0	1	283	1406	C46_EU449108
19959	denovo280229	99.65	0	0	1	283	1406	C46_EU449108
19960	denovo280230	99.65	0	0	1	283	1406	C1_JN558041;C1m_AY765398
19961	denovo280232	99.65	0	0	1	283	1406	C1_JN558041
19962	denovo280365	99.65	0	0	1	283	1406	C1c/C45_AY239364
19963	denovo280398	99.65	0	0	1	283	1406	C45a_AY765404
19964	denovo280406	99.65	0	0	1	283	1406	C44_AY589750
19965	denovo280447	99.65	0	0	1	283	1406	C3_AB778606;C65_AY589769;C3f_AY589734
19966	denovo280470	99.65	0	0	1	283	1406	C46_EU449108
19967	denovo280473	99.65	0	0	1	283	1406	C46_EU449108
19968	denovo280476	99.65	0	0	1	283	1406	C45a_AY765404
19969	denovo280647	99.65	0	0	1	283	1406	C45a_AY765404
19970	denovo28065	99.65	0	0	1	283	1406	C1c/C45_AY239364
19971	denovo280658	99.65	0	0	1	283	1406	C3_AB778606
19972	denovo280693	99.65	0	0	1	283	1406	C3_AB778606
19973	denovo280703	99.65	0	0	1	283	1406	C7_AF499797
19974	denovo280798	99.65	0	0	1	283	1406	C46_EU449108
19975	denovo280827	99.65	0	0	1	283	1406	C46_EU449108
19976	denovo280828	99.65	0	0	1	283	1406	C46_EU449108
19977	denovo280881	99.65	0	0	1	283	1406	C3_AB778606
19978	denovo280942	99.65	0	0	1	283	1406	C46_EU449108
19979	denovo280998	99.65	0	0	1	283	1406	C7_AF499797
19980	denovo281082	99.65	0	0	1	283	1406	C46_EU449108
19981	denovo281161	99.65	0	0	1	283	1406	C3_AB778606
19982	denovo281176	99.65	0	0	1	283	1406	C46_EU449108
19983	denovo281226	99.65	0	0	1	283	1406	C1c/C45_AY239364
19984	denovo281302	99.65	0	0	1	283	1406	C3_AB778606
19985	denovo281367	99.65	0	0	1	283	1406	C7_AF499797
19986	denovo281402	99.65	0	0	1	283	1406	C46_EU449108
19987	denovo281411	99.65	0	0	1	283	1406	C46_EU449108
19988	denovo281566	99.65	0	0	1	283	1406	C1c/C45_AY239364
19989	denovo281570	99.65	0	0	1	283	1406	C7_AF499797;C1040_AB190269
19990	denovo281572	99.65	0	0	1	283	1406	C46_EU449108
19991	denovo281592	99.65	0	0	1	283	1406	C3_AB778606
19992	denovo281740	99.65	0	0	1	283	1406	C1_JN558041
19993	denovo281837	99.65	0	0	1	283	1406	C1c/C45_AY239364
19994	denovo281847	99.65	0	0	1	283	1406	C45a_AY765404
19995	denovo281924	99.65	0	0	1	283	1406	C3_AB778606
19996	denovo281953	99.65	0	0	1	283	1406	C46_EU449108
19997	denovo281988	99.65	0	0	1	283	1406	C45a_AY765404
19998	denovo282051	99.65	0	0	1	283	1406	C46_EU449108
19999	denovo282054	99.65	0	0	1	283	1406	C44_AY589750
20000	denovo282076	99.65	0	0	1	283	1406	C1c/C45_AY239364
20001	denovo282081	99.65	0	0	1	283	1406	C46_EU449108
20002	denovo282119	99.65	0	0	1	283	1406	C44_AY589750
20003	denovo282138	99.65	0	0	1	283	1406	C3_AB778606;C40_AY258485
20004	denovo282195	99.65	0	0	1	283	1406	C3_AB778606
20005	denovo282266	99.65	0	0	1	283	1406	C3.12_FJ461507
20006	denovo28233	99.65	0	0	1	283	1406	C44_AY589750
20007	denovo282390	99.65	0	0	1	283	1406	C46_EU449108
20008	denovo282406	99.65	0	0	1	283	1406	C44_AY589750
20009	denovo2825	99.65	0	0	1	283	1406	C3_AB778606
20010	denovo282578	99.65	0	0	1	283	1406	C45a_AY765404
20011	denovo282587	99.65	0	0	1	283	1406	C3_AB778606
20012	denovo282750	99.65	0	0	1	283	1406	C46_EU449108
20013	denovo282836	99.65	0	0	1	283	1406	C46_EU449108
20014	denovo282840	99.65	0	0	1	283	1406	C46_EU449108
20015	denovo282924	99.65	0	0	1	283	1406	C44_AY589750
20016	denovo282989	99.65	0	0	1	283	1406	C3_AB778606
20017	denovo283003	99.65	0	0	1	283	1406	C3_AB778606
20018	denovo283007	99.65	0	0	1	283	1406	C91_AJ621543;C3_AB778606;C1a_AF499788
20019	denovo283074	99.65	0	0	1	283	1406	C46_EU449108
20020	denovo283077	99.65	0	0	1	283	1406	C46_EU449108
20021	denovo283098	99.65	0	0	1	283	1406	C3_AB778606;C1.5_EF634157
20022	denovo283101	99.65	0	0	1	283	1406	C3_AB778606
20023	denovo283145	99.65	0	0	1	283	1406	C46_EU449108
20024	denovo283148	99.65	0	0	1	283	1406	C3.12_FJ461507
20025	denovo283150	99.65	0	0	1	283	1406	C46_EU449108
20026	denovo283164	99.65	0	0	1	283	1406	C3_AB778606
20027	denovo283180	99.65	0	0	1	283	1406	C1c/C45_AY239364
20028	denovo283283	99.65	0	0	1	283	1406	C45a_AY765404
20029	denovo283284	99.65	0	0	1	283	1406	C45a_AY765404
20030	denovo283290	99.65	0	0	1	283	1406	C44_AY589750
20031	denovo283298	99.65	0	0	1	283	1406	C46_EU449108
20032	denovo283304	99.65	0	0	1	283	1406	C1_JN558041
20033	denovo283313	99.65	0	0	1	283	1406	C3_AB778606
20034	denovo283400	99.65	0	0	1	283	1406	C46_EU449108
20035	denovo283465	99.65	0	0	1	283	1406	C1c/C45_AY239364
20036	denovo283513	99.65	0	0	1	283	1406	C44_AY589750
20037	denovo2836	99.65	0	0	1	283	1406	C3_AB778606
20038	denovo283600	99.65	0	0	1	283	1406	C46_EU449108
20039	denovo283644	99.65	0	0	1	283	1406	C3_AB778606
20040	denovo283645	99.65	0	0	1	283	1406	C3_AB778606
20041	denovo283720	99.65	0	0	1	283	1406	C1011_DQ480605
20042	denovo283810	99.65	0	0	1	283	1406	C45a_AY765404
20043	denovo283827	99.65	0	0	1	283	1406	C3_AB778606
20044	denovo28383	99.65	0	0	1	283	1406	C45.3_FJ461522
20045	denovo28386	99.65	0	0	1	283	1406	C46_EU449108
20046	denovo283897	99.65	0	0	1	283	1406	C46_EU449108
20047	denovo284004	99.65	0	0	1	283	1406	C46_EU449108
20048	denovo284016	99.65	0	0	1	283	1406	C1c/C45_AY239364
20049	denovo28404	99.65	0	0	1	283	1406	C46_EU449108
20050	denovo284050	99.65	0	0	1	283	1406	C46_EU449108
20051	denovo284116	99.65	0	0	1	283	1406	C3_AB778606;C1182_AB294649
20052	denovo284119	99.65	0	0	1	283	1406	C3_AB778606
20053	denovo284143	99.65	0	0	1	283	1406	C46_EU449108
20054	denovo284148	99.65	0	0	1	283	1406	C46_EU449108
20055	denovo284157	99.65	0	0	1	283	1406	C3_AB778606
20056	denovo284231	99.65	0	0	1	283	1406	C3_AB778606;C1085_AY624605
20057	denovo284244	99.65	0	0	1	283	1406	C3_AB778606;C1.7_FJ461494
20058	denovo28430	99.65	0	0	1	283	1406	C46_EU449108
20059	denovo284323	99.65	0	0	1	283	1406	C44_AY589750
20060	denovo284426	99.65	0	0	1	283	1406	C3_AB778606
20061	denovo28446	99.65	0	0	1	283	1406	C1c/C45_AY239364
20062	denovo284508	99.65	0	0	1	283	1406	C45a_AY765404
20063	denovo284562	99.65	0	0	1	283	1406	C45a_AY765404
20064	denovo284567	99.65	0	0	1	283	1406	C1c/C45_AY239364
20065	denovo284581	99.65	0	0	1	283	1406	C1_JN558041
20066	denovo284677	99.65	0	0	1	283	1406	C3_AB778606
20067	denovo284687	99.65	0	0	1	283	1406	C3_AB778606
20068	denovo284788	99.65	0	0	1	283	1406	C46_EU449108
20069	denovo284868	99.65	0	0	1	283	1406	C3_AB778606
20070	denovo284871	99.65	0	0	1	283	1406	C1c/C45_AY239364
20071	denovo285064	99.65	0	0	1	283	1406	C1_JN558041
20072	denovo285100	99.65	0	0	1	283	1406	C45a_AY765404
20073	denovo285107	99.65	0	0	1	283	1406	C44_AY589750
20074	denovo28513	99.65	0	0	1	283	1406	C3_AB778606
20075	denovo285212	99.65	0	0	1	283	1406	C44_AY589750
20076	denovo285316	99.65	0	0	1	283	1406	C44_AY589750
20077	denovo285322	99.65	0	0	1	283	1406	C46_EU449108
20078	denovo285380	99.65	0	0	1	283	1406	C3_AB778606;C50_AY589755;C1060_DQ480600;C1085_AY624605
20079	denovo285399	99.65	0	0	1	283	1406	C46_EU449108
20080	denovo285414	99.65	0	0	1	283	1406	C3_AB778606
20081	denovo285442	99.65	0	0	1	283	1406	C45a_AY765404
20082	denovo28545	99.65	0	0	1	283	1406	C3_AB778606
20083	denovo285493	99.65	0	0	1	283	1406	C46_EU449108
20084	denovo28556	99.65	0	0	1	283	1406	C3_AB778606
20085	denovo28558	99.65	0	0	1	283	1406	C3_AB778606
20086	denovo285631	99.65	0	0	1	283	1406	C1c/C45_AY239364
20087	denovo285660	99.65	0	0	1	283	1406	C1_JN558041
20088	denovo285668	99.65	0	0	1	283	1406	C46_EU449108
20089	denovo285672	99.65	0	0	1	283	1406	C46_EU449108
20090	denovo285767	99.65	0	0	1	283	1406	C1_JN558041
20091	denovo285843	99.65	0	0	1	283	1406	C1_JN558041
20092	denovo285857	99.65	0	0	1	283	1406	C1_JN558041
20093	denovo285927	99.65	0	0	1	283	1406	C3_AB778606
20094	denovo285960	99.65	0	0	1	283	1406	C46_EU449108
20095	denovo286051	99.65	0	0	1	283	1406	C46_EU449108;C44_AY589750
20096	denovo286053	99.65	0	0	1	283	1406	C46_EU449108
20097	denovo286095	99.65	0	0	1	283	1406	C46_EU449108
20098	denovo286122	99.65	0	0	1	283	1406	C1c/C45_AY239364
20099	denovo28613	99.65	0	0	1	283	1406	C3_AB778606
20100	denovo286178	99.65	0	0	1	283	1406	B19_DQ865212
20101	denovo286192	99.65	0	0	1	283	1406	C46_EU449108
20102	denovo28630	99.65	0	0	1	283	1406	C1_JN558041
20103	denovo286330	99.65	0	0	1	283	1406	C46_EU449108
20104	denovo286343	99.65	0	0	1	283	1406	C1c/C45_AY239364;C1006_DQ480629
20105	denovo286354	99.65	0	0	1	283	1406	C46_EU449108
20106	denovo286397	99.65	0	0	1	283	1406	C1_JN558041
20107	denovo286417	99.65	0	0	1	283	1406	C45a_AY765404
20108	denovo286485	99.65	0	0	1	283	1406	C3_AB778606
20109	denovo286495	99.65	0	0	1	283	1406	C3.12_FJ461507
20110	denovo286556	99.65	0	0	1	283	1406	C3_AB778606
20111	denovo286594	99.65	0	0	1	283	1406	C46_EU449108
20112	denovo286759	99.65	0	0	1	283	1406	B19_DQ865212
20113	denovo286786	99.65	0	0	1	283	1406	C1060_DQ480600
20114	denovo286800	99.65	0	0	1	283	1406	C46_EU449108
20115	denovo286814	99.65	0	0	1	283	1406	C3_AB778606
20116	denovo286825	99.65	0	0	1	283	1406	C1_JN558041
20117	denovo286838	99.65	0	0	1	283	1406	C44_AY589750
20118	denovo286926	99.65	0	0	1	283	1406	C46_EU449108
20119	denovo286927	99.65	0	0	1	283	1406	C46_EU449108
20120	denovo286935	99.65	0	0	1	283	1406	C46_EU449108
20121	denovo286960	99.65	0	0	1	283	1406	C46_EU449108
20122	denovo286979	99.65	0	0	1	283	1406	C1c/C45_AY239364
20123	denovo287060	99.65	0	0	1	283	1406	C46_EU449108
20124	denovo287095	99.65	0	0	1	283	1406	C46_EU449108
20125	denovo287098	99.65	0	0	1	283	1406	C1_JN558041
20126	denovo287319	99.65	0	0	1	283	1406	C3_AB778606
20127	denovo287343	99.65	0	0	1	283	1406	C46_EU449108
20128	denovo287419	99.65	0	0	1	283	1406	C45a_AY765404
20129	denovo287424	99.65	0	0	1	283	1406	C46_EU449108
20130	denovo287491	99.65	0	0	1	283	1406	C1_JN558041
20131	denovo287517	99.65	0	0	1	283	1406	C45a_AY765404
20132	denovo287520	99.65	0	0	1	283	1406	C45a_AY765404
20133	denovo287608	99.65	0	0	1	283	1406	C46_EU449108
20134	denovo287620	99.65	0	0	1	283	1406	C46_EU449108
20135	denovo287642	99.65	0	0	1	283	1406	C3_AB778606
20136	denovo287660	99.65	0	0	1	283	1406	C45a_AY765404
20137	denovo287747	99.65	0	0	1	283	1406	C46_EU449108
20138	denovo287751	99.65	0	0	1	283	1406	C1_JN558041;C1.v1b_FJ919244
20139	denovo287754	99.65	0	0	1	283	1406	C46_EU449108
20140	denovo287798	99.65	0	0	1	283	1406	C3_AB778606
20141	denovo287802	99.65	0	0	1	283	1406	C45.3_FJ461522;C46_EU449108
20142	denovo28782	99.65	0	0	1	283	1406	C46_EU449108
20143	denovo287886	99.65	0	0	1	283	1406	C46_EU449108
20144	denovo287891	99.65	0	0	1	283	1406	C46_EU449108
20145	denovo287901	99.65	0	0	1	283	1406	C1.6_FJ461493
20146	denovo287907	99.65	0	0	1	283	1406	C3_AB778606
20147	denovo28792	99.65	0	0	1	283	1406	C45a_AY765404
20148	denovo287948	99.65	0	0	1	283	1406	C3_AB778606
20149	denovo288003	99.65	0	0	1	283	1406	C46_EU449108
20150	denovo288010	99.65	0	0	1	283	1406	C45a_AY765404
20151	denovo288014	99.65	0	0	1	283	1406	C45a_AY765404
20152	denovo288017	99.65	0	0	1	283	1406	C44_AY589750
20153	denovo288040	99.65	0	0	1	283	1406	C1002_DQ838544
20154	denovo288122	99.65	0	0	1	283	1406	C1c/C45_AY239364
20155	denovo288135	99.65	0	0	1	283	1406	C46_EU449108
20156	denovo28816	99.65	0	0	1	283	1406	C1c/C45_AY239364
20157	denovo288171	99.65	0	0	1	283	1406	C1040_AB190269
20158	denovo288249	99.65	0	0	1	283	1406	C1c/C45_AY239364;C41_AY258486
20159	denovo288273	99.65	0	0	1	283	1406	C3_AB778606
20160	denovo288288	99.65	0	0	1	283	1406	C45a_AY765404
20161	denovo2883	99.65	0	0	1	283	1406	C44_AY589750
20162	denovo288386	99.65	0	0	1	283	1406	C3_AB778606
20163	denovo288428	99.65	0	0	1	283	1406	C44_AY589750
20164	denovo288449	99.65	0	0	1	283	1406	C44_AY589750
20165	denovo288506	99.65	0	0	1	283	1406	C46_EU449108
20166	denovo288508	99.65	0	0	1	283	1406	C46_EU449108
20167	denovo288516	99.65	0	0	1	283	1406	C46_EU449108
20168	denovo288543	99.65	0	0	1	283	1406	C46_EU449108
20169	denovo288551	99.65	0	0	1	283	1406	C1_JN558041
20170	denovo288556	99.65	0	0	1	283	1406	C44_AY589750
20171	denovo288558	99.65	0	0	1	283	1406	C45a_AY765404
20172	denovo288591	99.65	0	0	1	283	1406	C45a_AY765404
20173	denovo288613	99.65	0	0	1	283	1406	C1c/C45_AY239364
20174	denovo288660	99.65	0	0	1	283	1406	C46_EU449108
20175	denovo288661	99.65	0	0	1	283	1406	C1c/C45_AY239364
20176	denovo288686	99.65	0	0	1	283	1406	C3_AB778606
20177	denovo288690	99.65	0	0	1	283	1406	C3_AB778606;C1231_EU074878
20178	denovo288701	99.65	0	0	1	283	1406	C1_JN558041
20179	denovo288734	99.65	0	0	1	283	1406	C45a_AY765404
20180	denovo28893	99.65	0	0	1	283	1406	C46_EU449108
20181	denovo288991	99.65	0	0	1	283	1406	C45a_AY765404
20182	denovo28903	99.65	0	0	1	283	1406	C3_AB778606
20183	denovo289056	99.65	0	0	1	283	1406	C3_AB778606
20184	denovo289067	99.65	0	0	1	283	1406	C45a_AY765404
20185	denovo289084	99.65	0	0	1	283	1406	C46_EU449108
20186	denovo289086	99.65	0	0	1	283	1406	C1_JN558041
20187	denovo289103	99.65	0	0	1	283	1406	C3_AB778606;C1231_EU074878
20188	denovo289105	99.65	0	0	1	283	1406	C3_AB778606
20189	denovo289117	99.65	0	0	1	283	1406	C1_JN558041
20190	denovo289154	99.65	0	0	1	283	1406	C3_AB778606
20191	denovo289155	99.65	0	0	1	283	1406	C45a_AY765404
20192	denovo289176	99.65	0	0	1	283	1406	C46_EU449108
20193	denovo289201	99.65	0	0	1	283	1406	C1089_AJ278598
20194	denovo289211	99.65	0	0	1	283	1406	C45a_AY765404
20195	denovo289293	99.65	0	0	1	283	1406	C46_EU449108
20196	denovo289296	99.65	0	0	1	283	1406	C1c/C45_AY239364
20197	denovo289319	99.65	0	0	1	283	1406	C1c/C45_AY239364
20198	denovo289364	99.65	0	0	1	283	1406	C1_JN558041
20199	denovo289421	99.65	0	0	1	283	1406	C45a_AY765404
20200	denovo289424	99.65	0	0	1	283	1406	C45a_AY765404
20201	denovo289465	99.65	0	0	1	283	1406	C3_AB778606
20202	denovo289527	99.65	0	0	1	283	1406	C46_EU449108
20203	denovo289531	99.65	0	0	1	283	1406	C46_EU449108
20204	denovo289532	99.65	0	0	1	283	1406	C46_EU449108
20205	denovo289540	99.65	0	0	1	283	1406	C3_AB778606
20206	denovo289543	99.65	0	0	1	283	1406	C3_AB778606
20207	denovo289575	99.65	0	0	1	283	1406	C1_JN558041
20208	denovo289623	99.65	0	0	1	283	1406	C45a_AY765404;C44_AY589750
20209	denovo28963	99.65	0	0	1	283	1406	C46_EU449108
20210	denovo289636	99.65	0	0	1	283	1406	C44_AY589750
20211	denovo28964	99.65	0	0	1	283	1406	C46_EU449108
20212	denovo28970	99.65	0	0	1	283	1406	C46_EU449108
20213	denovo289766	99.65	0	0	1	283	1406	C3_AB778606
20214	denovo289781	99.65	0	0	1	283	1406	C46_EU449108
20215	denovo289854	99.65	0	0	1	283	1406	C45a_AY765404
20216	denovo289895	99.65	0	0	1	283	1406	C1_JN558041
20217	denovo289941	99.65	0	0	1	283	1406	C1c/C45_AY239364
20218	denovo290032	99.65	0	0	1	283	1406	C45a_AY765404
20219	denovo290086	99.65	0	0	1	283	1406	C1c/C45_AY239364
20220	denovo290116	99.65	0	0	1	283	1406	C44_AY589750
20221	denovo290136	99.65	0	0	1	283	1406	C1c/C45_AY239364
20222	denovo290147	99.65	0	0	1	283	1406	C45a_AY765404
20223	denovo290160	99.65	0	0	1	283	1406	C46_EU449108
20224	denovo290220	99.65	0	0	1	283	1406	C3_AB778606
20225	denovo290345	99.65	0	0	1	283	1406	C46_EU449108
20226	denovo290351	99.65	0	0	1	283	1406	C1_JN558041
20227	denovo290392	99.65	0	0	1	283	1406	C1228_EU074883
20228	denovo290407	99.65	0	0	1	283	1406	C46_EU449108
20229	denovo290422	99.65	0	0	1	283	1406	C46_EU449108
20230	denovo290456	99.65	0	0	1	283	1406	C3_AB778606
20231	denovo290546	99.65	0	0	1	283	1406	C1c/C45_AY239364;C1k_AY589733
20232	denovo290558	99.65	0	0	1	283	1406	C3_AB778606;C1227_EU074882
20233	denovo2906	99.65	0	0	1	283	1406	C45a_AY765404
20234	denovo29064	99.65	0	0	1	283	1406	C3_AB778606
20235	denovo290650	99.65	0	0	1	283	1406	C7_AF499797
20236	denovo290653	99.65	0	0	1	283	1406	C3_AB778606
20237	denovo29068	99.65	0	0	1	283	1406	C3_AB778606
20238	denovo290693	99.65	0	0	1	283	1406	C45a_AY765404
20239	denovo290770	99.65	0	0	1	283	1406	C46_EU449108;C44_AY589750
20240	denovo290796	99.65	0	0	1	283	1406	C46_EU449108
20241	denovo290823	99.65	0	0	1	283	1406	C46_EU449108
20242	denovo290881	99.65	0	0	1	283	1406	C1_JN558041;C1m_AY765398
20243	denovo290889	99.65	0	0	1	283	1406	C3_AB778606
20244	denovo290898	99.65	0	0	1	283	1406	C1c/C45_AY239364
20245	denovo290905	99.65	0	0	1	283	1406	C46_EU449108
20246	denovo290917	99.65	0	0	1	283	1406	C46_EU449108
20247	denovo290924	99.65	0	0	1	283	1406	C45a_AY765404
20248	denovo29101	99.65	0	0	1	283	1406	C46_EU449108
20249	denovo291097	99.65	0	0	1	283	1406	C46_EU449108
20250	denovo2911	99.65	0	0	1	283	1406	C1c/C45_AY239364
20251	denovo291174	99.65	0	0	1	283	1406	C45a_AY765404
20252	denovo291176	99.65	0	0	1	283	1406	C3_AB778606
20253	denovo291217	99.65	0	0	1	283	1406	C45a_AY765404
20254	denovo291230	99.65	0	0	1	283	1406	C45a_AY765404
20255	denovo291250	99.65	0	0	1	283	1406	C7_AF499797
20256	denovo291285	99.65	0	0	1	283	1406	C3_AB778606
20257	denovo291296	99.65	0	0	1	283	1406	C46_EU449108
20258	denovo291306	99.65	0	0	1	283	1406	C1c/C45_AY239364
20259	denovo291307	99.65	0	0	1	283	1406	C45a_AY765404
20260	denovo291466	99.65	0	0	1	283	1406	C1c/C45_AY239364
20261	denovo291478	99.65	0	0	1	283	1406	C1c/C45_AY239364;C94_AJ621539
20262	denovo291498	99.65	0	0	1	283	1406	C1_JN558041
20263	denovo291509	99.65	0	0	1	283	1406	C46_EU449108
20264	denovo291510	99.65	0	0	1	283	1406	C46_EU449108
20265	denovo29159	99.65	0	0	1	283	1406	C1c/C45_AY239364
20266	denovo291620	99.65	0	0	1	283	1406	C45a_AY765404
20267	denovo291661	99.65	0	0	1	283	1406	C46_EU449108
20268	denovo291662	99.65	0	0	1	283	1406	C46_EU449108
20269	denovo291663	99.65	0	0	1	283	1406	C46_EU449108;C44_AY589750
20270	denovo291668	99.65	0	0	1	283	1406	C46_EU449108
20271	denovo291725	99.65	0	0	1	283	1406	C45a_AY765404
20272	denovo291759	99.65	0	0	1	283	1406	C1c/C45_AY239364
20273	denovo291765	99.65	0	0	1	283	1406	C46_EU449108
20274	denovo291816	99.65	0	0	1	283	1406	C3_AB778606
20275	denovo291986	99.65	0	0	1	283	1406	C46_EU449108
20276	denovo292006	99.65	0	0	1	283	1406	C44_AY589750
20277	denovo292047	99.65	0	0	1	283	1406	C46_EU449108
20278	denovo292089	99.65	0	0	1	283	1406	C1c/C45_AY239364
20279	denovo292150	99.65	0	0	1	283	1406	C1c/C45_AY239364
20280	denovo292174	99.65	0	0	1	283	1406	C46_EU449108
20281	denovo292207	99.65	0	0	1	283	1406	C3_AB778606;C3.11_FJ461506
20282	denovo292239	99.65	0	0	1	283	1406	C46_EU449108;C67_AY686647
20283	denovo292245	99.65	0	0	1	283	1406	C46_EU449108
20284	denovo292300	99.65	0	0	1	283	1406	C3_AB778606;C1231_EU074878
20285	denovo292372	99.65	0	0	1	283	1406	C3_AB778606;C1151_AB294621
20286	denovo292376	99.65	0	0	1	283	1406	C3_AB778606
20287	denovo292385	99.65	0	0	1	283	1406	C1_JN558041
20288	denovo292410	99.65	0	0	1	283	1406	C3_AB778606
20289	denovo292424	99.65	0	0	1	283	1406	C1_JN558041
20290	denovo292473	99.65	0	0	1	283	1406	C3_AB778606
20291	denovo29248	99.65	0	0	1	283	1406	C3_AB778606
20292	denovo292638	99.65	0	0	1	283	1406	C3_AB778606
20293	denovo292682	99.65	0	0	1	283	1406	C46_EU449108
20294	denovo292700	99.65	0	0	1	283	1406	C46_EU449108
20295	denovo292709	99.65	0	0	1	283	1406	C46_EU449108
20296	denovo292728	99.65	0	0	1	283	1406	C3_AB778606
